172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /aztransfer20/rw_common/images/aztransfer_logo.png HTTP/1.1" 200 2092
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /aztransfer20/rw_common/images/aztransfer_logo HTTP/1.1" 200 2091
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.js HTTP/1.1" 404 1241
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /WOIncludes/css/smoothness/jquery-ui-1.8.14.custom.css HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /WOIncludes/js/jquery-1.6.1.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /WOIncludes/js/jquery-ui-1.8.14.custom.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /images/browse.jpg HTTP/1.1" 200 7280
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /images/universities.jpg HTTP/1.1" 200 12673
172.31.22.57 - - [31/Aug/2015:18:33:43 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 200 12120
172.31.22.57 - - [31/Aug/2015:18:33:44 -0700] "GET /images/repports.jpg HTTP/1.1" 200 11056
172.31.22.57 - - [31/Aug/2015:18:33:44 -0700] "GET /aztransfer20/rw_common/themes/flood/javascript.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:44 -0700] "GET /aztransfer20/rw_common/themes/flood/scripts/scripts.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:44 -0700] "GET /aztransfer20/rw_common/themes/flood/custom.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:33:44 -0700] "GET /WOIncludes/css/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 178
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /WOIncludes/css/smoothness/jquery-ui-1.8.14.custom.css HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /WOIncludes/js/jquery-1.6.1.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /WOIncludes/js/jquery-ui-1.8.14.custom.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /images/browse.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /images/universities.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:34:03 -0700] "GET /images/repports.jpg HTTP/1.1" 304 -
172.31.18.165 - - [31/Aug/2015:18:34:08 -0700] "GET /images/browse.jpg HTTP/1.1" 200 7280
172.31.18.165 - - [31/Aug/2015:18:34:08 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 200 12120
172.31.18.165 - - [31/Aug/2015:18:34:08 -0700] "GET /images/repports.jpg HTTP/1.1" 200 11056
172.31.18.165 - - [31/Aug/2015:18:34:08 -0700] "GET /images/universities.jpg HTTP/1.1" 200 12673
172.31.22.57 - - [31/Aug/2015:18:35:26 -0700] "GET /images/browse.jpg HTTP/1.1" 200 7280
172.31.22.57 - - [31/Aug/2015:18:35:26 -0700] "GET /images/universities.jpg HTTP/1.1" 200 12673
172.31.22.57 - - [31/Aug/2015:18:35:26 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 200 12120
172.31.22.57 - - [31/Aug/2015:18:35:26 -0700] "GET /images/repports.jpg HTTP/1.1" 200 11056
132.3.65.82 - - [31/Aug/2015:18:37:54 -0700] "GET /aztransfer/rw_common/themes/flood/css/banner-border/none.css HTTP/1.1" 304 -
184.169.155.79 - - [31/Aug/2015:18:38:25 -0700] "HEAD /cgi-bin/WebObjects/CEG HTTP/1.1" 200 -
184.169.155.79 - - [31/Aug/2015:18:38:25 -0700] "HEAD /cgi-bin/WebObjects/ATF.woa/wa/meetings HTTP/1.1" 200 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /WOIncludes/css/smoothness/jquery-ui-1.8.14.custom.css HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /WOIncludes/js/jquery-1.6.1.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /WOIncludes/js/jquery-ui-1.8.14.custom.min.js HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /images/browse.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /images/universities.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /images/repports.jpg HTTP/1.1" 304 -
172.31.22.57 - - [31/Aug/2015:18:39:59 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 304 -
184.169.155.78 - - [31/Aug/2015:18:40:27 -0700] "HEAD /cgi-bin/WebObjects/CEG HTTP/1.1" 200 -
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /cgi-bin/WebObjects/ATASS.woa/wa/AASBAS HTTP/1.1" 200 46493
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/core/core.css HTTP/1.1" 200 14999
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/font-awesome-icons/css/font-awesome.min.css HTTP/1.1" 200 17695
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/colourtag.css HTTP/1.1" 200 10269
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/styles.css HTTP/1.1" 200 15312
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/css/body-bg/fill.css HTTP/1.1" 200 53
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/css/socialbar/scrolling-50.css HTTP/1.1" 200 212
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/header/title-slogan-left.css HTTP/1.1" 200 178
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/nav-layout/dropdown-700.css HTTP/1.1" 200 297
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/menu/bottom-250px-wide.css HTTP/1.1" 200 139
68.99.95.42 - - [31/Aug/2015:18:41:15 -0700] "GET /aztransfer20/rw_common/themes/flood/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 102897
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/banner-border/none.css HTTP/1.1" 200 186
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/heading-font/helvetica.css HTTP/1.1" 200 260
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/banner-content-bg/100.css HTTP/1.1" 200 208
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/nav-font/helvetica.css HTTP/1.1" 200 166
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/font-size/85.css HTTP/1.1" 200 64
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/content-font/arial.css HTTP/1.1" 200 103
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/logo/replaces-title-slogan.css HTTP/1.1" 200 140
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/vertical-spacing/10.css HTTP/1.1" 200 252
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/line-height/1-50em.css HTTP/1.1" 200 79
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/sidebar/none.css HTTP/1.1" 200 191
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/769.css HTTP/1.1" 200 795
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/width/responsive-1040.css HTTP/1.1" 200 84
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/569.css HTTP/1.1" 200 948
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/responsive-images.css HTTP/1.1" 200 141
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/responsive-video.css HTTP/1.1" 200 501
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/custom.css HTTP/1.1" 200 866
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/plugins/stacks/stacks.css HTTP/1.1" 200 1841
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.css HTTP/1.1" 404 1273
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/assets/global.css HTTP/1.1" 200 343
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/javascript.js HTTP/1.1" 200 10312
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.js HTTP/1.1" 404 1273
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/scripts/scripts.min.js HTTP/1.1" 200 1590
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/custom.js HTTP/1.1" 200 102
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/themes/flood/print.css HTTP/1.1" 200 1246
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/images/aztransfer_logo HTTP/1.1" 200 2091
68.99.95.42 - - [31/Aug/2015:18:41:16 -0700] "GET /aztransfer20/rw_common/images/aztransfer_logo.png HTTP/1.1" 200 2092
68.99.95.42 - - [31/Aug/2015:18:41:20 -0700] "GET /cgi-bin/WebObjects/ATASS.woa/3/wo/IbVI1AKAP6T735lTeRS9XM/0.0.121.9.1.15.1 HTTP/1.1" 200 47491
68.99.95.42 - - [31/Aug/2015:18:41:20 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.js HTTP/1.1" 404 1343
68.99.95.42 - - [31/Aug/2015:18:41:20 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.css HTTP/1.1" 404 1343
149.128.8.245 - - [31/Aug/2015:18:41:35 -0700] "GET /aztransfer20/rw_common/themes/flood/core/core.css HTTP/1.1" 304 -
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /cgi-bin/WebObjects/CEG HTTP/1.1" 200 52829
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.js HTTP/1.1" 404 1241
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.css HTTP/1.1" 404 1241
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /WOIncludes/css/smoothness/jquery-ui-1.8.14.custom.css HTTP/1.1" 200 31881
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /images/browse.jpg HTTP/1.1" 200 7280
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /images/universities.jpg HTTP/1.1" 200 12673
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /images/ceghelp.jpg HTTP/1.1" 200 12120
68.99.95.42 - - [31/Aug/2015:18:41:41 -0700] "GET /images/repports.jpg HTTP/1.1" 200 11056
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /WOIncludes/js/jquery-1.6.1.min.js HTTP/1.1" 200 91342
68.99.95.42 - - [31/Aug/2015:18:41:40 -0700] "GET /WOIncludes/js/jquery-ui-1.8.14.custom.min.js HTTP/1.1" 200 210246
68.99.95.42 - - [31/Aug/2015:18:41:41 -0700] "GET /WOIncludes/css/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 178
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET / HTTP/1.1" 200 5094
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/css/serverhome_static/iphone.css HTTP/1.1" 200 3041
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/css/serverhome_static.css HTTP/1.1" 200 244
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/css/serverhome_compressed.css HTTP/1.1" 200 22031
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/css/serverhome_static/overrides.css HTTP/1.1" 200 3703
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/javascript/serverhome.js HTTP/1.1" 200 2241
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/javascript/compressed_widgets.js HTTP/1.1" 200 98916
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/css/required_compressed.css HTTP/1.1" 200 106823
140.198.164.36 - - [31/Aug/2015:18:41:49 -0700] "GET /collaboration/javascript/compressed_libraries.js HTTP/1.1" 200 136171
68.99.95.42 - - [31/Aug/2015:18:41:51 -0700] "GET /cgi-bin/WebObjects/CEG.woa/1/wa/coursePrefixList?crsPrefix=ART HTTP/1.1" 200 14
68.99.95.42 - - [31/Aug/2015:18:41:51 -0700] "GET /WOIncludes/css/smoothness/images/ui-bg_glass_75_dadada_1x400.png HTTP/1.1" 200 111
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "POST /cgi-bin/WebObjects/CEG.woa/1/wo/QYDnyPoiUgh864jnn9GSKw/0.0.121.9 HTTP/1.1" 200 41348
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.css HTTP/1.1" 404 1325
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /aztransfer20/rw_common/index_files/stacks_page_page26.js HTTP/1.1" 404 1325
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /WOIncludes/js/sun-cluetip.js HTTP/1.1" 200 18962
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /WOIncludes/js/jquery.cluetip.js HTTP/1.1" 200 26280
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /WOIncludes/css/jquery.cluetip.css HTTP/1.1" 200 3434
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /WebObjects/Frameworks/JavaWOExtensions.framework/WebServerResources/Ascending.gif HTTP/1.1" 200 61
68.99.95.42 - - [31/Aug/2015:18:42:07 -0700] "GET /WebObjects/Frameworks/JavaWOExtensions.framework/WebServerResources/Unsorted.gif HTTP/1.1" 200 59
68.99.95.42 - - [31/Aug/2015:18:42:08 -0700] "GET /WOIncludes/css/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 200 101
68.99.95.42 - - [31/Aug/2015:18:42:08 -0700] "GET /WebObjects/JQueryClueTipDemo2.woa/Contents/WebServerResources/images/wait.gif HTTP/1.1" 404 1325
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET / HTTP/1.1" 200 5094
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/css/serverhome_static.css HTTP/1.1" 200 244
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/css/serverhome_static/iphone.css HTTP/1.1" 200 3041
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/css/serverhome_compressed.css HTTP/1.1" 200 22031
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/css/serverhome_static/overrides.css HTTP/1.1" 200 3703
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/css/required_compressed.css HTTP/1.1" 200 106823
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/javascript/compressed_widgets.js HTTP/1.1" 200 98916
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration/javascript/serverhome.js HTTP/1.1" 200 2241
140.198.139.7 - - [31/Aug/2015:18:42:55 -0700] "GET /collaboration/javascript/compressed_libraries.js HTTP/1.1" 200 136171
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration/css/required/img/spinner.gif HTTP/1.1" 200 3554
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration/css/serverhome_static/img/iphone-footer-bg.png HTTP/1.1" 200 3085
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration/css/serverhome_static/img/iphone-banner-bg.png HTTP/1.1" 200 62876
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/webcal/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/groups/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/webmail/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/updates/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/users/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/emailrules/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/changepassword/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:56 -0700] "GET /collaboration-availability/podcastcapture/ HTTP/1.1" 404 1197
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /cgi-bin/WebObjects/CEG HTTP/1.1" 200 52829
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/font-awesome-icons/css/font-awesome.min.css HTTP/1.1" 200 17695
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/colourtag.css HTTP/1.1" 200 10269
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/core/core.css HTTP/1.1" 200 14999
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/styles.css HTTP/1.1" 200 15312
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/header/title-slogan-left.css HTTP/1.1" 200 178
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/banner-border/none.css HTTP/1.1" 200 186
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/nav-layout/dropdown-700.css HTTP/1.1" 200 297
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/font-size/85.css HTTP/1.1" 200 64
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/vertical-spacing/10.css HTTP/1.1" 200 252
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/logo/replaces-title-slogan.css HTTP/1.1" 200 140
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/responsive-video.css HTTP/1.1" 200 501
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/769.css HTTP/1.1" 200 795
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/raft/569.css HTTP/1.1" 200 948
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/body-bg/fill.css HTTP/1.1" 200 53
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/custom.css HTTP/1.1" 200 866
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/assets/global.css HTTP/1.1" 200 343
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/banner-content-bg/100.css HTTP/1.1" 200 208
140.198.139.7 - - [31/Aug/2015:18:42:58 -0700] "GET /aztransfer20/rw_common/themes/flood/css/nav-font/helvetica.css HTTP/1.1" 200 166
